skills,matched_score
forklift,0.64678571425
dexterous with hand tools,0.64678571425
suspension and alignment,0.64678571425
preventative maintenance,0.64678571425
brake repair and replacement,0.64678571425
excellent problem solver,0.64678571425
struts,0.64678571425
responsible and reliable,0.64678571425
strong attention to detail,0.64678571425
diagnosis and repair,0.64678571425
brake systems expertise,0.64678571425
critical thinker,0.64678571425
tear,0.64678571425
skilled concrete finisher,0.64678571425
mechanically-inclined,0.64678571425
inspecting,0.6463690476428571
jupyter,0.6461309523928571
lighting,0.6458333333928571
dnn,0.6458333333571428
daily cash receipts,0.6458333333571428
open source,0.6458333333571428
market research,0.6458214285714285
data arbitration,0.6457142857142858
machine learning engineering,0.6457142857142858
"implementing, configuring network and end user security",0.6453571428214285
printer,0.6453571428214285
printer support,0.6453571428214285
"security: basic knowledge of ipsec / ssl-vpn / nat / gre, some experience with authentication protocols (radius / tacacs), strong desire to learn more",0.6453571428214285
windows 7,0.6453571428214285
"voip, video chat support",0.6453571428214285
critical thinking with root cause analysis,0.6453571428214285
scripting,0.6453571428214285
help desk support,0.6453571428214285
"hardware: dell, hp, ibm/lenovo, apple, microsoft, desktop, laptops. android smartphones tables, and wearables. iphones and ipads. printers, routers, switches, modems, wireless routers, video conferencing equipment (tv, projectors, microphones, speakers)",0.6453571428214285
"installing, configuring, troubleshooting soho networks",0.6453571428214285
file structures,0.6453571428214285
cisco ios,0.6453571428214285
ospf,0.6453571428214285
"operating systems: windows 7-10, ubuntu 14.04, os x 10.8-10.11, chromeos, ios9, android",0.6453571428214285
troubleshooting i,0.6453571428214285
linux and os,0.6453571428214285
bgp,0.6453571428214285
call center,0.6453571428214285
cd-rom,0.6453571428214285
cli knowledge,0.6453571428214285
"networking: tcp/ip, dns, dhcp, lan/wan, vpn/remote connectivity - openvpn, some basic cisco ios, microsoft virtual pc/hyper-v, teamviewer, terminal services, netgear, linksys, firewall, ports, experience in routing & switching (ospf / bgp / vlan / stp)",0.6453571428214285
ssl,0.6453571428214285
browser support,0.6453571428214285
networking support,0.6453571428214285
tv,0.6453571428214285
networking i,0.6453571428214285
"installing, configuring, troubleshooting windows, linux and os x",0.6453571428214285
ccna,0.6453571428214285
accounts and group policy,0.6453571428214285
msi,0.6453571428214285
video conferencing,0.6453571428214285
routing,0.6453571428214285
dell,0.6453571428214285
computer hardware,0.6453571428214285
telecom support,0.6453571428214285
"applications: ms office 2010-2016 (word, excel, powerpoint, outlook), google apps (drive, docs, sheets, slides, keep, forms, sites), google drive sync client, internet explorer, firefox, chrome, safari, edge, openvpn, wireshark, sublime text, msra, microsoft rdp, openssh, puppet, sccm 2012 ios-mdm",0.6453571428214285
firewall,0.6453571428214285
wan,0.6453571428214285
vpn,0.6453571428214285
antivirus,0.6453571428214285
software installation,0.6453571428214285
"software installation, configuring, and troubleshooting",0.6453571428214285
aaa security model,0.6453571428214285
creating & updating documentation,0.6453571428214285
software/pc/lan troubleshooting,0.6453571428214285
mobile device support,0.6453571428214285
data insights,0.64523809525
dataset management,0.64523809525
programming language,0.64523809525
bank reconciliation,0.6449642857190476
mysql,0.6446639610194805
neural networks.,0.6446428571428572
python developer,0.6446428571428572
power generation,0.6446130952857143
analysis,0.6445833333214285
mathcad,0.6444285713928571
tensorflow,0.6443483709285714
data visualisation,0.6442857142499999
monitors,0.6442261904761905
sql,0.6442240783229646
prime,0.6442202380892857
effective time management,0.6441964285714287
algorithm optimization,0.6441666666071428
ml engineer,0.6441666666071428
telecommunications,0.6441269841349206
tax,0.6439556277077922
microsoft word,0.6439434523730159
lstm,0.6438888889047619
primary care,0.6438690476190476
profit and loss,0.6438690476190476
settlements,0.6438690476190476
corporate accounting,0.6438690476190476
computer programming,0.6438690476190476
accounts receivable,0.6438015873042328
mis,0.6433630952380953
general ledger,0.6429300595252976
data modelling,0.6429285714285715
model building,0.6429166666071428
strategic planning,0.6426494751631205
keras,0.642619047617347
interpersonal communications,0.6426071428214286
peak,0.6426071428214286
capital expenditures,0.6426071428214286
handling cash,0.6426071428214286
ms powerpoint,0.6426071428214286
engineering design,0.6426071428214286
prepare contract,0.6426071428214286
marketing research,0.6426071428214286
civil engineering,0.6426071428214286
variance analysis,0.6425
jd edwards,0.6424404761904762
oscilloscopes,0.6423214285178572
hive,0.642261904779762
data analysis,0.6421332908090986
relational databases,0.6420238095
tornado,0.6420238095
data handling,0.6416666666071428
analytical reasoning,0.6411755952380952
month end close,0.6408630952380953
frontend,0.6408333333571429
web developer,0.6408333333571429
hyperion,0.6408333333333333
raspberry pi,0.6405952380357143
anaconda,0.6405952380357143
streamlit,0.6405952380357143
method development,0.6404761905
plotly,0.6404761905
django,0.6402976190401786
ifrs,0.6402976190178571
invoice,0.6402619047261905
accruals,0.6399166666666667
cloud-testing,0.6398809523214286
cloud management,0.6398809523214286
tableau,0.6398253968047619
asset management,0.63976190475
decision trees,0.6394444444285714
data manipulation,0.6394047618928571
cnns,0.6394047618571428
computer management,0.6394047618571428
hardware and software installation,0.6394047618571428
computer system building and repair,0.6394047618571428
diagnostic software utilities,0.6394047618571428
remote access,0.6394047618571428
lstms,0.6394047618571428
python,0.6393119963238095
venture capital,0.6391666666785715
business plan,0.6391666666785715
"net, photo, agile, analyst",0.6391666666785715
order management,0.6391666666785715
data migration,0.6391666666785715
real-time,0.6391666666785715
e-commerce,0.6391666666785715
stories,0.6391666666785715
presenting,0.6391666666785715
market planning,0.6391666666785715
product manager,0.6391666666785715
product marketing,0.6391666666785715
interpretation,0.6391666666785715
database administration,0.6391666666785715
python (django),0.6390873016190476
kubeflow,0.6390476190714286
pytorch,0.6389037698244048
docker,0.6388888888928571
analytical skills,0.6388690476190477
computer vision,0.6386755952209822
financial reporting,0.6386014492768116
pyspark,0.6385622710521979
text analytics,0.63854761905
public relations,0.6381547619017857
malwarebytes,0.6380952381785715
passmark memtest86,0.6380952381785715
ifixit pro tech toolkit,0.6380952381785715
ultimate boot cd (ubcd),0.6380952381785715
fluke 115 compact true-rms digital multimeter,0.6380952381785715
windows installation usb/dvd,0.6380952381785715
falcon dust-off compressed gas duster,0.6380952381785715
driver booster,0.6380952381785715
data integration,0.6380357143035714
plumbing,0.6379017857499999
lx,0.6378571428571428
sage fas,0.6378571428571428
jd edwards/as 400,0.6378571428571428
image freeway,0.6378571428571428
as 400,0.6378571428571428
microsoft accounting office,0.6378571428571428
pattern recognition,0.6378095237785715
springboot,0.6377380952678572
invoicing,0.6373214285714285
"emv systems : btt (ul), iccverify, vcms, vts, astrex, discover rct, ats, mas, mdfs, aci-interchange, aci-prm, aci- adm, tsys certifynow, firstdata certpro and more",0.6372619048214286
"technical communication skills - bug triage, reporting, technical reviews, root cause analysis",0.6372619048214286
"collaborating with stakeholders - roadmap, managing releases, demos, risk mitigation planning",0.6372619048214286
automation tools - design and implement,0.6372619048214286
"pos systems: micros, restaurant manager, symphony, positouch, broadpos",0.6372619048214286
"test artifacts: test estimation, test plan, test coverage, traceability matrix, bug tracking, automation design, test scenario engineering",0.6372619048214286
"qa engineering software expertise - design, estimate, execute, maintain and document.",0.6372619048214286
"talent management tools: hireright, icims",0.6372619048214286
"database and tools: oracle 11g, oracle 12c, postgresql, mongodb, pgadmin 4, sql developer, sql management studio, toad, db2",0.6372619048214286
"virtual systems: vmware, vsphere, proxmox",0.6372619048214286
"version control tools: git-bash, git-stash, git-lab, torquisesvn, sourcetree, vss",0.6372619048214286
"project management methodologies: agile, scrum, waterfall, iterative",0.6372619048214286
"test methodologies: regression testing, black box testing, sanity testing, boundary analysis, requirement analysis (static testing), performance testing, system integration testing, functional testing, manual testing.",0.6372619048214286
"project management: confluence, jira, microsoft office suite, bugzilla, redmine, hp quality center",0.6372619048214286
"payment terminals: verifone, ingenico, equinox, pax and innowi, key management, kpi, dukpt, key injection, kek",0.6372619048214286
"programming tools: python, katalon studio, xls data input, unix shell/perl scripting, groovy, rest, json, xml, iso 8583, emv tags, tcp, http, postman, curl-siege, jmeter, cobol, jcl, cics, postman",0.6372619048214286
"operating systems: unix-aix, unix-solaris, linux, windows, ibm-aix",0.6372619048214286
lucene,0.6371428571785714
gpu,0.6371428571785714
glove,0.6371428571785714
devops,0.6371428571785714
statistical modelling,0.6367261904642857
law,0.6367063492063492
ms excel/ ms office,0.6366666665714286
kibana,0.6366666665714286
elastic search,0.6366666665714286
google bigquery,0.6366666665714286
graphs,0.6365476190654762
budget development,0.6365476190535714
server management,0.6365476190357143
bash,0.6363095237678571
microsoft azure,0.6362499999642858
process payroll,0.635797619047619
risk assessment,0.6357738095892858
rnn,0.635625
financial statements,0.6354220238107143
requirement analysis,0.6352380952678571
matplotlib,0.6350714285452381
window,0.6347619047380952
aws,0.6346329365059523
employee management,0.6344046309642858
artificial intelligence,0.6342517006632653
business management,0.6340888481518518
positioning,0.63398809525
microsoft word/excel,0.6339285714285714
keane care,0.6339285714285714
great plains dynamics,0.6339285714285714
bi360 (businessintelligence tool),0.6339285714285714
esd,0.633630952375
.net,0.6334523809642858
navy,0.6333482143125
algorithm development,0.6332142856607142
agile methodology,0.6330158729880953
clustering,0.6327976190561224
basic,0.632782738078869
interpersonal skills,0.6326984127103175
business intelligence,0.6326269841001984
backend,0.6326190476071429
rest apis,0.6325595238571429
protocols,0.6325595238124999
signal generators,0.6322619047321429
investment banking,0.6320238094999999
strategy consulting,0.6320238094999999
investment research,0.6320238094999999
capital markets,0.6320238094999999
forecasting,0.6314448051893939
data modeling,0.6314372294253247
key aspect analysis,0.6314285714285715
solution engineering,0.6314285714285715
neural networks,0.6312996031636905
book keeping,0.63125
dba,0.63125
valuation,0.63125
software support,0.63125
risk analyst,0.6311904761785714
financial risk management,0.6311904761785714
exploratory data analysis,0.6311904761785714
jenkins,0.6311507936666667
as400,0.6308571428571429
sage,0.6308234126984127
branding,0.6307738095238095
powerbi,0.6305036629945056
microsoft powerpoint,0.6304761904761905
data wrangling,0.6304761904285714
soldering,0.6304126984166667
microstation,0.6303928571071429
flask,0.6300148809553571
training,0.6298537414965987
analog and digital circuitry,0.6297619046785714
detail-oriented understanding that any downtime must be minimized if not avoidable,0.6297619046785714
fm,0.6297619046785714
comfortable working at heights and odd locations,0.6297619046785714
naval,0.6297619046785714
understand overtime and on-call basis may be required,0.6297619046785714
"tenacity , willingness to go to whatever length it takes to solve a problem or improve a process",0.6297619046785714
test and measurement equipment,0.6297619046785714
geometric dimensioning,0.6297619046785714
rigging,0.6297619046785714
measurement and layout,0.6297619046785714
detail drawings,0.6297619046785714
"soldering, drilling- tapping",0.6297619046785714
equipment calibration,0.6297619046785714
sps,0.6297619046785714
treasury,0.6295535714285715
camera,0.6294642857321427
learning algorithm,0.6294047618690476
accounts receivables,0.6292738095238095
angularjs,0.6292261904464286
kotlin,0.6291071429107143
base sas,0.6291071427857142
svm,0.6289880952321428
predictive modeling,0.6285714285654762
maintenance,0.6282857142690477
restapi,0.6281547618928572
balance sheet,0.6279615384615385
data structure,0.6274404761964286
data cleansing,0.6273809523571429
business growth,0.6273809522857142
firebase,0.6273511904821428
jax,0.6272619047142857
hpc,0.6272619047142857
logic,0.6272222222142857
money,0.6270535714285714
merchandising,0.6269583333333334
scikit learn,0.6265773809494048
power bi,0.6265624999598215
quickbooks,0.6259751552795031
azure,0.6259126983809524
machine learning,0.6258413666129501
opencv,0.6254910714017857
express,0.6254285714255953
data analytics,0.625320512804945
statistical analysis,0.6252721088112245
l1 l2 regression,0.6251190476071429
pick,0.6248412698214286
macros,0.6248015873015873
deep learning,0.6241269841150794
data science,0.6240909090757576
logic analyzer,0.6239761905
research and development,0.6239761905
powerworld,0.6239761905
active noise cancelling (anc),0.6239761905
power systems analysis,0.6239761905
digital signal processing,0.6239761905
reading circuit schematics,0.6239761905
engineering ethics,0.6239761905
analog and digital filter design,0.6239761905
c languages,0.6239761905
circuit design and analysis,0.6239761905
simulink,0.6239761905
solar pv systems design,0.6239761905
helioscope,0.6239761905
nationalelectric code (nec),0.6239761905
hardware & software design,0.6239761905
low voltage power consumption,0.6239761905
microprocessors,0.6239761905
embedded hardware & software,0.6239761905
etap,0.6239761905
low and high voltage devices,0.6239761905
natural language processing,0.6239102563873626
interpersonal,0.6238690476785714
database software,0.6238690476785714
radiography,0.6238690476785714
laundry,0.6238690476785714
cpu's,0.6238690476785714
msa,0.6238690476785714
weld,0.6238690476785714
inspector,0.6238690476785714
energy manager,0.6238690476785714
facility management,0.6238690476785714
pricing,0.6238670634940476
basic knowledge of microsoft powerpoint and excel,0.6238095237857143
cpr & first aid certified,0.6238095237857143
proficient in microsoft word,0.6238095237857143
account reconciliation processes,0.6236904761904762
superior analytical skills,0.6236904761904762
"interpersonal, active-listening, and critical thinking skills",0.6236904761904762
general ledger proficiency,0.6236904761904762
proficient in polish language,0.6236904761904762
accounts payables,0.6236111111111111
numpy,0.6235884353588436
fundraising,0.6226587301587302
computer literate,0.62244791671875
logistic regression,0.6223917748733766
financial analysis,0.6223883928526786
sklearn,0.621904762
apache hive,0.621904762
apache pig,0.621904762
public and private accounting,0.621904761904762
preparation of financial reports,0.621904761904762
compliance testing knowledge,0.621904761904762
mongodb,0.6212499999928571
design and construction,0.6210654761607143
pandas,0.6208193277142857
data visualization,0.6208008657857143
market basket analysis,0.6207142856071428
panda,0.6201190475
ledger,0.6200818452380953
sales forecasting,0.6197895476130952
mechanical design,0.6197619047857142
machining,0.6197619047857142
predict,0.6197619047857142
research and design,0.6197619047857142
lesson planning,0.6197619047857142
patran,0.6197619047857142
nastran,0.6197619047857142
heroku,0.6195238094642858
oracledb,0.6195238094642858
letters,0.6194345238095238
accrual,0.6194345238095238
graphics and design,0.6194047618928572
weighing,0.6194047618928572
acrylic,0.6194047618928572
engineer-in-training,0.6194047618928572
eit,0.6194047618928572
derivatives,0.6192857142857143
ma,0.6192857142857143
writing skills,0.6192857142857143
react native,0.6190476191071428
spring,0.6190476191071428
huggingface,0.618928571375
strategic marketing,0.6188095238095238
azure databricks,0.61851190475
aws lambda,0.6183333333571428
adp,0.6181845238095238
expense reports,0.6179523809404761
spacy,0.6176785714107142
machine learning engineer,0.6174702380892858
html/css,0.6172023809285714
account reconciliation,0.6172
controller,0.6168214285761905
featurization,0.61678571425
client management,0.6153571428392857
excel in [areas of expertise],0.6152380952380953
proficiency in [area],0.6152380952380953
maintain files,0.6152380952380953
client-focused,0.6152380952380953
accounting manager,0.6152380952380953
yearend,0.6152380952380953
ann,0.6151587301785715
decision-making,0.6150000000119047
market analysis,0.6149999998928571
ibm spss,0.6149999998928571
retail analytics,0.6149999998928571
sales management,0.614666666675
pillow,0.6145238095
image segmentation,0.6145238095
customer analytics,0.6142261904464286
haskell,0.6136904761607143
data engineer,0.6136904761071429
bounding algorithms,0.6133333333214285
hypothesis analysis,0.6133333333214285
image processing,0.6132886904910714
negotiating,0.613125
business analytics,0.6126080585989011
cnn,0.6125000000357143
cna certificate,0.6125
html coding,0.6125
expense control,0.6125
multi-tasking management,0.6125
customer needs assessment,0.6125
crm systems,0.6125
nosql,0.6121428571142857
plc programming,0.6116964285892857
nec,0.6116964285892857
bert,0.6116666666607143
ms-excel,0.6108333333214286
seaborn,0.6106904761857143
catalog,0.6102380952380952
generally accepted accounting principles,0.6102380952380952
cash register,0.6102380952380952
research & data gathering,0.6102380952380952
audit report,0.6102380952380952
implementing effective internal controls,0.6102380952380952
interviewing techniques,0.6102380952380952
omb circular a-133,0.6102380952380952
accounts payable/accounts receivable,0.6102380952380952
k-means,0.6099999999642858
knn,0.6099999999642858
gps,0.6098214285892858
microsoft outlook,0.60966666665
php,0.6093234126904762
electronic circuit analysis,0.60928571425
app development (android and ios),0.60928571425
algorithms and data structures,0.60928571425
basic processor design,0.60928571425
user centered design,0.60928571425
time series analysis,0.6087244897653061
pytesseract,0.6085714285714285
data programming,0.6079761904642857
objective analysis,0.6079761904642857
sas base,0.6079761904642857
insights,0.6079761904642857
fixed assets,0.6078937728937729
linear regression,0.6071498599390757
jupyter notebook,0.6071428571785714
code blocks,0.6071428571785714
google colab,0.6071428571785714
turbo c++,0.6071428571785714
accounting software,0.6065436507817461
laravel,0.6061904762142857
cash management,0.6061290322580645
requirement gathering,0.6059693877500001
data analyst,0.6058823529327731
"adp, paychex, payroll experts, quickbooks payroll systems",0.6058333333333333
"quickbooks, quickbooks pro, quicken",0.6058333333333333
"microsoft office (word, excel, power point, outlook)",0.6058333333333333
abila mip fund accounting software,0.6058333333333333
process flow,0.6054761903928572
inventory & purchases,0.6051190476190476
full accounting cycle,0.6051190476190476
pc law,0.6051190476190476
pico or suri,0.6051190476190476
accounts receivable accounts payable,0.6051190476190476
budget planning,0.6051190476190476
cdi,0.6051190476190476
pr soft,0.6051190476190476
council,0.6050595238035713
dotnet,0.6045238095
appfolio,0.6033333333333334
real estate p.m.a.s.,0.6033333333333334
complyright,0.6033333333333334
quickbooks pro 2015/2016/2017,0.6033333333333334
financial planner,0.6033333333333334
excellent managerial techniques,0.6033333333333334
mac ios,0.6033333333333334
profit pluss 2k8,0.6033333333333334
adp payroll,0.6033333333333334
adp ezlabor,0.6033333333333334
bank reconciliations,0.6033169642857142
advanced excel,0.6030357142738095
data extraction,0.6022619047261905
bookkeeping,0.6011190476190477
data scientist,0.6007936507380952
investments,0.6006547619047619
equity,0.6006547619047619
erp implementation,0.6001190476428572
maintenance schedules,0.5995238095000001
fire protection,0.5995238095000001
labor relations,0.5995238095000001
microsoft nt server,0.5995238095000001
phones,0.5995238095000001
microwave,0.5995238095000001
apple computers,0.5995238095000001
filling,0.5995238095000001
siemens plc,0.5995238095000001
safety codes,0.5995238095000001
wonderware,0.5995238095000001
hammer,0.5995238095000001
scada,0.5995238095000001
microsoft windows nt server,0.5995238095000001
water quality,0.5995238095000001
unit testing,0.5988690475892857
embedded software development,0.5988690475892857
big data analytics,0.5985119047321429
conversational ai,0.5984920634523809
uhf,0.5980158729880952
reinforcement learning,0.597083333375
tensorflow keras,0.5967857143214286
text analysis,0.5966190476000001
eda,0.5957142856964286
reactjs,0.5955952381071429
ml algorithms,0.5955952381071429
balance sheets,0.5952738095238095
sound,0.595
sales analysis,0.595
xpert,0.595
typing speed,0.595
secretarial,0.595
myob,0.595
hindi,0.595
driving license,0.595
ms office applications,0.595
internet applications,0.595
computer peripherals,0.595
quantitative analysis,0.5949999999940475
team leader,0.5943154762321429
cloud architecture,0.5936904761428572
gru,0.5936904761428572
fiber brains,0.5936904761071429
decorating,0.5936904761071429
wsam-dc fiber,0.5936904761071429
switch,0.5936904761071429
requestnet,0.5936904761071429
office party and event planning,0.5936904761071429
office switchphone,0.5936904761071429
traffic control and state highway database,0.5936904761071429
lfacs,0.5936904761071429
ringbuilder,0.5936904761071429
tirks,0.5936904761071429
venue,0.5936904761071429
assist,0.5936904761071429
lotus sametime,0.5936904761071429
plat indexes,0.5936904761071429
workforce management systems,0.5936904761071429
aardwolf,0.5936904761071429
wsam image,0.5936904761071429
ccp,0.5936904761071429
icgs / idds,0.5936904761071429
adtran,0.5936904761071429
operations,0.5931071428392858
compound synthesis,0.5929761904285714
aspen,0.5929761904285714
azure data factory,0.5929761904285714
chemical engineering,0.5929761904285714
catalysis,0.5929761904285714
process optimization,0.5929761904285714
research scientist,0.5929761904285714
experimentation,0.5922619047857143
system analysis,0.592142857125
application programming,0.592142857125
office management,0.592047619047619
generally accepted auditing standards,0.5920238095238096
selenium,0.5915476190714285
nltk,0.5912797618839286
sentiment analysis,0.5888095238214286
xlnet,0.5888095238214286
text extraction,0.5888095238214286
gpt,0.5888095238214286
ocr,0.5888095238214286
robotic,0.588690476202381
unsupervised learning,0.5885714285714286
mlops,0.5885714285714286
lacerte,0.5885714285714286
model development,0.5885714285714286
customer engagement,0.5884285714285714
retention,0.5884285714285714
research associate,0.5884285714285714
audience,0.5884285714285714
next,0.588035714297619
graphql,0.5878571428214286
financial statement analysis,0.587797619047619
radio,0.5876488095178571
statistical modeling,0.5873129251683673
mas90,0.5871428571428572
kronos,0.5871428571428572
munis,0.5871428571428572
fas asset accounting,0.5871428571428572
netscape messenger,0.5871428571428572
outlook express,0.5871428571428572
anytime scheduler,0.5871428571428572
frx,0.5871428571428572
lotus,0.5871428571428572
acquisitions,0.5871428571428572
quick,0.5858928571607143
text mining,0.5853809523571429
fast learner,0.5851458333452381
peachtree,0.5844563492063491
nanovision,0.5838095238095239
sarbanes oxley,0.5838095238095239
phoenix (e1),0.5838095238095239
harvard graphics,0.5838095238095239
atlas,0.5838095238095239
excellent written,0.5838095238095239
fluent in english,0.5838095238095239
ngs systems,0.5838095238095239
ad hoc,0.5838095238095239
windows 95 - xp,0.5838095238095239
2-tier,0.5838095238095239
sox compliance,0.5838095238095239
oral communication,0.5838095238095239
business analyst,0.5833999999928571
predictive analysis,0.5831428571071429
related skills,0.5826190475714286
statistical solutions,0.5826190475714286
predictive modelling,0.5826190475714286
transmission,0.5821428571428572
equipment installation,0.5821428571428572
relationship management,0.5821031746031746
swedish,0.5820238095238095
public accounting,0.5820238095238095
profit and loss account,0.5820238095238095
analyze financial statements,0.5820238095238095
regression,0.5814880952142857
cpa,0.5807714285714285
transformers,0.5802380951964287
heuristics,0.5790079364642857
clustering analysis,0.5786904761785714
electrical systems,0.5782023809785714
mathematical modelling,0.5778571427857143
aws deployment,0.5778571427857143
data gathering,0.5778571427857143
quick books,0.5777083333333334
research analysis,0.5770238095
"sql (mysql, postgresql)",0.5767857143214286
ruby on rails,0.5767857143214286
flutter,0.5767063492142858
blueprints,0.57601190475
balanced,0.5756547619166666
quicken,0.5753174603174603
timberline,0.5749642857261905
data processing,0.5747619047380953
arabic,0.5747023809523809
loss optimization,0.5744047618571428
catboost,0.5744047618571428
classification,0.5744047618571428
individual tax returns,0.5742857142857142
quickbooks pro,0.5742857142857142
us gaap principles,0.5742857142857142
hyperion essbase,0.5742857142857142
aderant/cms,0.5742857142857142
job costing,0.5741626984126984
fasb & gaap standards,0.5738095238095238
microsoft power pivot,0.5738095238095238
intuit proseries,0.5738095238095238
calbench,0.5738095238095238
general accounting,0.5732142857142858
prediction modelling,0.5708333332857143
tax return filing,0.5704761904761905
prosystem,0.5704761904761905
lacerte tax preparation software,0.5704761904761905
creative solutions bookkeeping software,0.5704761904761905
document manager software,0.5704761904761905
ultratax,0.5704761904761905
asset keeper pro software,0.5704761904761905
gaap understanding,0.5704761904761905
bank reconciliations and balancing,0.5704761904761905
bank reconciliations and general ledger expertise,0.5704761904761905
quickbooks software,0.5704761904761905
host software,0.5704761904761905
fixed asset solutions software,0.5704761904761905
15+ years of experience in accounting & bookkeeping services,0.5704761904761905
vhf,0.5704761904642857
tensorflowjs,0.5674999999642857
resolve customer complaints,0.5673809523809524
financial and accounting,0.5673809523809524
nodejs,0.5671428571309524
food safety,0.5669047618928571
mercurial,0.5667857142857142
financial accounting,0.5667261904761904
scala,0.5660714285357142
web development,0.5658333333392858
toshiba certified service trained on siemens e-cam nuclear medicine camera,0.5658333332857143
toshiba certified service trained on vantage 1.5 t 8 channel mri,0.5658333332857143
"toshiba certified service trained on aquilion 16, 32 and 64 slice ct's",0.5658333332857143
cbmet,0.5658333332857143
foresight imaging systems trained on dicom protocols,0.5658333332857143
aramark service trained on ge amx 4 and amx4+ portable xr unit,0.5658333332857143
aramark service trained on ge precision 500 radiology and fluoroscopic image system,0.5658333332857143
"skilled in the operation of ms 2000, windows 7, mysql, php, apache, unix, linux, cisco",0.5658333332857143
skilled in the operation of networks,0.5658333332857143
"aramark service trained on ge 9600, 9800, 9900 portable c-arm",0.5658333332857143
skilled in the operation of workstations and servers,0.5658333332857143
basic and advanced supervision training courses,0.5658333332857143
technician v,0.5647619047857143
laboratory testing,0.5647619047857143
chill,0.5647619047857143
nds,0.5647619047857143
maple,0.5647619047857143
sorting,0.5647619047857143
welder,0.5647619047857143
power supply,0.5647619047857143
sc,0.5647619047857143
written communications,0.5647619047857143
automotive,0.5647619047857143
oss,0.5647619047857143
cables,0.5647619047857143
analysis of financial systems,0.5644047619047619
erp (enterprise resource planning) software,0.5644047619047619
excellent facilitator,0.5644047619047619
technical architecture,0.5637301586904762
saas,0.5623809523214286
cloud computing,0.5623809523214286
data interpretation,0.5623809523214286
ridge regression,0.5614285713928572
lasso regression,0.5614285713928572
cloud infrastructure,0.5610714285714286
database management and processing,0.5610714285714286
gcp,0.5610714285714286
search algorithms,0.5584523809285714
parameter tuning,0.5584523809285714
applied machine learning,0.5584523809285714
guided mechanisms,0.5584523809285714
project development,0.5583333333333333
of sales,0.5583333333333333
implemented sales,0.5583333333333333
sales strategies,0.5583333333333333
sales plan,0.5583333333333333
sales objectives,0.5583333333333333
cost control,0.5583333333333333
from sales,0.5583333333333333
sales and,0.5583333333333333
sale and,0.5583333333333333
aviation,0.5583333333333333
simultaneous,0.5583333333333333
for selling,0.5583333333333333
very organized,0.5583333333333333
overall sales,0.5583333333333333
highly organized,0.5583333333333333
selling and,0.5583333333333333
class,0.5583333333333333
managed sales,0.5583333333333333
the sale,0.5583333333333333
the sales,0.5583333333333333
excellent multitasker,0.5583333333333333
community outreach,0.5583333333333333
energetic,0.5583333333333333
executive assistant,0.5583333333333333
comprehensive large array data stewardship system,0.5583333333333333
key accounts,0.5583333333333333
accountable for,0.5583333333333333
ms,0.5582142856785713
and marketing,0.5579761904761905
increase,0.5579761904761905
promotional,0.5579761904761905
marketing plan,0.5579761904761905
proposal development,0.5576190476190476
act!,0.5576190476190476
mckesson,0.5576190476190476
user experience,0.5576190476190476
white papers,0.5576190476190476
adc,0.5576190476190476
siebel,0.5576190476190476
fannie mae,0.5576190476190476
marketing collateral,0.5576190476190476
marketing department,0.5576190476190476
web based,0.5576190476190476
sales manager,0.5576190476190476
mortgage,0.5576190476190476
compounding,0.5576190476190476
mortgage banking,0.5576190476190476
microsoft sharepoint,0.5576190476190476
e-learning,0.5576190476190476
correspondence,0.5576190476190476
pharmacy,0.5576190476190476
pentaho,0.5576190476190476
mortgage lending,0.5576190476190476
metrics,0.5576190476190476
outpatient,0.5576190476190476
loans,0.5576190476190476
investor relations,0.5576190476190476
web-based,0.5576190476190476
market share,0.5576190476190476
fedex,0.5576190476190476
federal government,0.5576190476190476
federal acquisition,0.5576190476190476
six-sigma,0.5576190476190476
retail mortgage,0.5576190476190476
lending,0.5576190476190476
b2c,0.5576190476190476
hospital pharmacy,0.5576190476190476
horizontal,0.5576190476190476
gse,0.5576190476190476
business requirements,0.5576190476190476
salesforce / crm,0.5575
bootstrap,0.5570773809464286
sarbanes-oxley,0.5545833333333333
pycharm,0.5525595238035714
pc repair,0.5525
equipment/wiring installation,0.5525
well organized,0.5525
iso-9001 standards,0.5525
excellent written and verbal communication skills,0.5525
fabrication,0.5525
test equipment repair and operation,0.5525
drawings,0.5525
mechanical repair,0.5525
arc flash,0.5525
electrical component repair,0.5525
electrical equipment operation,0.5525
various testing equipment,0.5525
live electrical,0.5525
functional testing,0.5525
lock-out/tag-out,0.5525
oil servicing,0.5525
safety awareness,0.5525
solenoid/valves,0.5525
marconi,0.5471428571071428
multi-meters,0.5471428571071428
inspects,0.5471428571071428
ordering,0.5463095238095238
a/p,0.5430595238095238
contextual reasoning,0.5421428571071428
chain management,0.5401190475714286
defect detection,0.5401190475714286
financial controls,0.5353571428571429
receptionist,0.5342857142857143
monthly sales,0.5342857142857143
purchase orders,0.5342857142857143
csi,0.5342857142857143
sales tax,0.5342857142857143
annuities,0.5342857142857143
procedure writing,0.5342857142857143
closings,0.5342857142857143
government contracts,0.5342857142857143
clerk,0.5342857142857143
retail sales,0.5342857142857143
life insurance,0.5342857142857143
audits,0.5342857142857143
usda,0.5342857142857143
adjustments,0.5342857142857143
administrative manager,0.5342857142857143
audit,0.5322380952380952
television,0.531607142875
its,0.5312142857142857
accounts and,0.5312142857142857
dashboards,0.5244047618928571
